Unnamed: 0,key1,key2,label,partition_x,pauthor_1,ptitle_1,pyear_1,pid_1,pkey_1,ptype_id_1,pjournal_id_1,pbooktitle_id_1,pjournalfull_id_1,pbooktitlefull_id_1,partition_y,pauthor_2,ptitle_2,pyear_2,pid_2,pkey_2,ptype_id_2,pjournal_id_2,pbooktitle_id_2,pjournalfull_id_2,pbooktitlefull_id_2,partition,title_sim,author_jaccard,year_diff,same_journal,same_booktitle,same_ptype,first_author_match,title_len_diff,shared_title_words,same_year,author_count_1,author_count_2,author_count_diff,title_jaccard
62,conf/iccsa/JiangMQTZ04,conf/isnn/JiangSL05,False,2,minghui jiang|brendan mumey|zhongping qin|andrew tomascak|binhai zhu,approximations for two decomposition-based geometric optimization problems.,2004,341121,conf/iccsa/JiangMQTZ04,1,0,5,0,5,1,minghui jiang 0002|yi shen|meiqin liu,global exponential stability of non-autonomous neural networks with variable delay.,2005,518744,conf/isnn/JiangSL05,1,0,5,0,5,1,0.0,0.0,1,1,1,1,0,8,0,0,5,3,2,0.0
64,journals/combinatorics/FlaxmanHS04,conf/waw/FlaxmanFV07,True,2,abraham flaxman|aram wettroth harrow|gregory b. sorkin,strings with maximally many distinct subsequences and substrings.,2004,1885681,journals/combinatorics/FlaxmanHS04,3,20,27,20,27,1,abraham d. flaxman|alan m. frieze|juan vera,a geometric preferential attachment model of networks ii.,2007,763761,conf/waw/FlaxmanFV07,1,0,27,0,27,2,0.0,0.0,3,0,1,0,0,8,0,0,3,3,0,0.0
66,journals/bmcbi/LiuLTLGG09,conf/waim/LiWLWZ06,False,4,bing liu 0002|jiuyong li|anna tsykin|lin liu|arti b. gaur|gregory j. goodall,exploring complex mirna-mrna interactions with bayesian networks by splitting-averaging strategy.,2009,1850756,journals/bmcbi/LiuLTLGG09,3,21,5,21,5,2,jingtao li|xueping wang|bing liu|qian wang|gendu zhang,a reputation management scheme based on global trust model for peer-to-peer virtual communities.,2006,762868,conf/waim/LiWLWZ06,3,0,5,0,5,3,0.0,0.0,3,0,1,1,0,1,0,0,6,5,1,0.0
67,conf/ipps/WangX08,conf/globecom/WangZH06,False,8,feng wang 0004|yuan xie,embedded multi-processor system-on-chip (mpsoc) design considering process variations.,2008,485277,conf/ipps/WangX08,1,0,29,0,29,1,feng wang|wenqi zhu|mounir hamdi,the central-stage buffered clos-network to emulate an oq switch.,2006,829819,conf/globecom/WangZH06,1,0,5,0,0,1,0.0,0.0,2,1,0,1,0,22,0,0,2,3,1,0.0
68,conf/pimrc/CaballeroSVRJLB04,journals/tnn/Serrano-GotarredonaSASPLLJC08,True,7,daniel cascado caballero|josé luis sevillano|saturnino vicente|fernando díaz del río|gabriel jiménez|alejandro linares-barranco|antón civit balcells,performance analysis of single-slave bluetooth piconets under cochannel interference.,2004,879807,conf/pimrc/CaballeroSVRJLB04,3,0,30,0,30,1,rafael serrano-gotarredona|teresa serrano-gotarredona|antonio acosta-jimenez|carmen serrano-gotarredona|josé antonio pérez-carrasco|bernabé linares-barranco|alejandro linares-barranco|gabriel jiménez-moreno|anton civit-ballcels,on real-time aer 2-d convolutions hardware for neuromorphic spike-based cortical processing.,2008,2348900,journals/tnn/Serrano-GotarredonaSASPLLJC08,3,167,5,167,5,4,0.0,0.06666666666666667,4,0,0,1,0,7,0,0,7,9,2,0.0
70,journals/monet/UnluL10,conf/iccad/LeeJK08,False,8,abdülhakim ünlü|albert levi,"two-tier, scalable and highly resilient key predistribution scheme for location-aware wireless sensor network deployments.",2010,2150345,journals/monet/UnluL10,3,22,31,22,31,3,yongho lee|deog-kyoon jeong|taewhan kim,"simultaneous control of power/ground current, wakeup time and transistor overhead in power gated circuits.",2008,333132,conf/iccad/LeeJK08,1,0,31,0,31,2,0.0,0.0,2,0,1,0,0,16,1,0,2,3,1,0.037037037037037035
71,conf/ismb/StevensRG03,conf/icsnw/ZhaoGSB04,True,5,robert d. stevens|alan j. robinson|carole a. goble,mygrid: personalised bioinformatics on the information grid.,2003,514809,conf/ismb/StevensRG03,1,0,32,0,32,1,jun zhao|carole a. goble|robert stevens|sean bechhofer,semantically linking and browsing provenance logs for e-science.,2004,430925,conf/icsnw/ZhaoGSB04,1,0,32,0,32,3,0.0,0.16666666666666666,1,1,1,1,0,4,0,0,3,4,1,0.0
72,conf/ecaiw/SoutchanskiT94,conf/lpar/TangT05,True,2,mikhail soutchanski|eugenia ternovskaia,logical formalization of concurrent actions for multi-agent systems.,1994,195817,conf/ecaiw/SoutchanskiT94,1,0,33,0,33,3,calvin kai fan tang|eugenia ternovska,model checking abstract state machines with answer set programming.,2005,571242,conf/lpar/TangT05,1,0,1178,0,1178,4,0.0,0.0,11,1,0,1,0,1,0,0,2,2,0,0.0
73,journals/cce/CisternasCS04,conf/icmb/SchierholzOGKB05,False,5,luis a. cisternas|jessica cueto|ross swaney,flowsheet synthesis of fractional crystallization processes with cake washing.,2004,2389076,journals/cce/CisternasCS04,1,23,5,23,5,2,ragnar schierholz|alexander ostrowski|susanne glissmann|lutz kolbe|walter brenner,performance measurement of mobile marketing in multi-channel environments.,2005,386425,conf/icmb/SchierholzOGKB05,1,0,2010,0,2010,3,0.0,0.0,1,0,0,1,0,4,1,0,3,5,2,0.0625
74,journals/ccr/XuG05,journals/bioinformatics/WangX03,False,8,ying xu|roch guérin,on the robustness of router-based denial-of-service (dos) defense systems.,2005,1867916,journals/ccr/XuG05,3,24,5,24,5,4,lusheng wang|ying xu 0002,segid: identifying interesting segments in (multiple) sequence alignments.,2003,1844111,journals/bioinformatics/WangX03,3,61,5,61,0,1,0.0,0.0,2,0,1,1,0,0,0,0,2,2,0,0.0
78,conf/cost/KervellaGH94,conf/cars/KrishnanHSHYRZS04,False,1,brigitte kervella|valérie gay|eric horlait,towards a complete multimedia mail: use of mheg in standard messaging system.,1994,137558,conf/cost/KervellaGH94,1,0,5,0,5,2,r. krishnan|e. hattingen|a. szelényi|e. hermann|h. yahya|a. raabe|m. zimmermann|v. seifert,functional neuronavigation - risk grading for surgery in close proximity to eloquent motor cortex.,2004,89596,conf/cars/KrishnanHSHYRZS04,1,0,5,0,5,2,0.0,0.0,10,1,1,1,0,21,1,0,3,8,5,0.04
80,conf/biocomp/ChenRKI10,conf/metmbs/HungKC05,False,7,bernard chen|christopher rhodes|christopher kline|luke irvin,protein sequence motif information generated by fuzzy - hybrid hierarchical k-means clustering algorithm.,2010,77089,conf/biocomp/ChenRKI10,4,0,37,0,37,2,nien kha hung|bernard chen 0002,prediction of curling behaviour and final placement of the contour electrode array within the human cochlea using finite element analysis.,2005,577769,conf/metmbs/HungKC05,4,0,784,0,784,1,0.0,0.0,5,1,0,1,0,33,0,0,4,2,2,0.0
82,conf/otm/TapiaDECO08,conf/wsc/StahlHDHHK03,False,8,roberto santana tapia|maya daneva|pascal van eck|nicte-há castro cárdenas|leida van oene,business-it alignment domains and principles for networked organizations: a qualitative multiple case study.,2008,615549,conf/otm/TapiaDECO08,1,0,38,0,38,2,ingolf ståhl|raymond r. hill|joan m. donohue|henry herper|catherine m. harmonosky|w. david kelton,"teaching the classics of simulation to beginners, panel: teaching the classics of simulation to beginners (panel).",2003,784308,conf/wsc/StahlHDHHK03,1,0,38,0,38,1,0.0,0.0,5,1,1,1,0,6,0,0,5,6,1,0.0
83,journals/amc/MishraKA07,journals/eswa/AroraCT10a,True,1,somna mishra|v. k. katiyar|v. arora,mathematical modeling of chemotherapy strategies in vascular tumor growth using nanoparticles.,2007,2306172,journals/amc/MishraKA07,1,27,5,27,5,1,v. arora|felix t. s. chan|manoj kumar tiwari,"corrigendum to ""an integrated approach for logistic and vendor managed inventory in supply chain"" [expert systems with applications 37 (1) (2010) 39-44].",2010,1981356,journals/eswa/AroraCT10a,1,30,5,30,5,1,0.0,0.2,3,0,1,1,0,59,1,0,3,3,0,0.03125
84,journals/ibmrd/TaylorFJKGGB96,journals/pami/BrownS90,True,8,russell h. taylor|janez funda|leo joskowicz|alan d. kalvin|stephen h. gomory|andré guéziec|lisa m. g. brown,an overview of computer-integrated surgery at the ibm thomas j. watson research center.,1996,2003130,journals/ibmrd/TaylorFJKGGB96,3,28,5,28,0,2,lisa gottesfeld brown|haim shvayster,surface orientation from projective foreshortening of isotropic texture autocorrelation.,1990,2171776,journals/pami/BrownS90,3,326,5,326,0,1,0.0,0.0,6,0,1,1,0,1,1,0,7,2,5,0.047619047619047616
85,journals/tit/WangZZ06,conf/awic/ZhangZCW03,False,8,bo wang 0004|junshan zhang|lizhong zheng,achievable rates and scaling laws of power-constrained wireless sensory relay networks.,2006,2261328,journals/tit/WangZZ06,3,2,5,2,5,2,jingyi zhang|shen-sheng zhang|chun chen|bo wang 0008,semantic interoperability based on ontology mapping in distributed collaborative design environment.,2003,72584,conf/awic/ZhangZCW03,1,0,2166,0,2166,1,0.0,0.0,3,0,0,0,0,13,0,0,3,4,1,0.0
86,conf/gil/KustermannSAH08,conf/gil/PremWRH06,True,3,björn küstermann|harald schmid|harald amon|kurt-jürgen hülsbergen,pc gestützte analyse der klimarelevenz landwirtschaftlicher anbausysteme.,2008,272547,conf/gil/KustermannSAH08,1,0,39,0,39,4,werner prem|karl wenske|hans-jürgen reents|kurt-jürgen hülsbergen,nutzung des umwelt- und betriebsmanagements repro für nachweispflichten und dokumentation bei cross compliance.,2006,272420,conf/gil/PremWRH06,1,0,39,0,39,4,0.0,0.14285714285714285,2,1,1,1,0,38,0,0,4,4,0,0.0
87,journals/tse/LamsweerdeDL98,journals/amc/RamadanLZ08,False,1,axel van lamsweerde|robert darimont|emmanuel letier,managing conflicts in goal-driven requirements engineering.,1998,2283810,journals/tse/LamsweerdeDL98,1,29,5,29,5,4,m. a. ramadan|i. f. lashien|w. k. zahra,high order accuracy nonpolynomial spline solutions for 2muth order two point boundary value problems.,2008,2308789,journals/amc/RamadanLZ08,1,27,5,27,5,4,0.0,0.0,10,0,1,1,0,42,0,0,3,3,0,0.0
88,journals/eswa/KrengT03,conf/csreaESA/LayCLY08,False,8,victor b. kreng|chih-ming tsai,the construct and application of knowledge diffusion model.,2003,1978632,journals/eswa/KrengT03,1,30,5,30,5,4,yun-long lay|minder chen|chern-sheng lin|hui-jen yang,portable chinese phonetic learning system for hearing-impaired.,2008,148507,conf/csreaESA/LayCLY08,1,0,632,0,632,3,0.0,0.0,5,0,0,1,0,4,0,0,2,4,2,0.0
89,journals/ijbc/BrugioniHMB07,journals/ijbc/BoccalettiHL07,True,3,stefano brugioni|dong uk hwang|riccardo meucci|stefano boccaletti,coherence resonance in a fitzhugh-nagumo electronic system.,2007,2382759,journals/ijbc/BrugioniHMB07,3,31,5,31,0,1,s. boccaletti|d.-u. hwang|vito latora,growing hierarchical scale-free networks by means of nonhierarchical processes.,2007,2382668,journals/ijbc/BoccalettiHL07,3,31,5,31,0,2,0.0,0.0,0,1,1,1,0,20,0,1,4,3,1,0.0
90,conf/btw/Ludwig91,conf/pdpta/WismullerL99,False,3,thomas ludwig,query processing in lilog-db: what it is and where it goes.,1991,82236,conf/btw/Ludwig91,1,0,40,0,40,2,roland wismüller|thomas ludwig 0002,interoperable run-time tools for distributed systems - a case study.,1999,629163,conf/pdpta/WismullerL99,1,0,40,0,40,3,0.0,0.0,8,1,1,1,0,9,0,0,1,2,1,0.0
91,conf/iconip/Karras09,conf/ntms/KarrasZ08,True,1,dimitrios a. karras,an improved modular neural network model for adaptive trajectory tracking control of robot manipulators.,2008,402096,conf/iconip/Karras09,1,0,5,0,5,2,dimitris a. karras|vasilios zorkadis,on efficient security modelling of complex interconnected communication systems based on markov processes.,2008,902577,conf/ntms/KarrasZ08,1,0,5,0,5,3,0.0,0.0,0,1,1,1,0,2,1,1,1,2,1,0.04
92,journals/concurrency/ShadidT92,journals/siamsc/BochevHST08,True,5,john shadid|ray s. tuminaro,sparse iterative algorithm software for large-scale mimd machines: an initial discussion and implementation.,1992,1899360,journals/concurrency/ShadidT92,3,32,5,32,5,4,pavel b. bochev|jonathan j. hu|christopher m. siefert|raymond s. tuminaro,an algebraic multigrid approach based on a compatible gauge reformulation of maxwell's equations.,2008,2334292,journals/siamsc/BochevHST08,3,146,5,146,5,2,0.0,0.0,16,0,1,1,0,11,1,0,2,4,2,0.04
94,conf/rtss/WangWCZ08,conf/cimca/WangS06,True,7,yefu wang|xiaorui wang|ming chen|xiaoyun zhu,power-efficient response time guarantees for virtualized enterprise servers.,2008,662179,conf/rtss/WangWCZ08,1,0,5,0,5,4,yefu wang|yi shen,stock predictor algorithm: a control method dealing with distributed control systems.,2006,795742,conf/cimca/WangS06,1,0,5,0,5,4,0.0,0.2,2,1,1,1,1,9,0,0,4,2,2,0.0
97,journals/mr/ChiuCYFW10,journals/mj/WeiCYF09,True,7,hsien-chin chiu|chao-hung chen|chih-wei yang|jeffrey s. fu|cheng-shun wang,electrical and reliability characteristics of gaas moshemts utilizing high-k iiib and ivb oxide layers.,2010,2318461,journals/mr/ChiuCYFW10,6,17,5,17,0,4,chien-cheng wei|hsien-chin chiu|yi-tzu yang|jeffrey s. fu,a novel complementary colpitts differential cmos vco with low phase noise performance.,2009,2319968,journals/mj/WeiCYF09,6,191,5,191,0,4,0.0,0.2857142857142857,1,0,1,1,0,17,0,0,5,4,1,0.0
99,journals/ieicet/JeongKL09b,journals/ieicet/LeePH08,False,8,ik rae jeong|jeong ok kwon|dong hoon lee,stronger chikazawa-yamagishi id-based key distribution.,2009,2015066,journals/ieicet/JeongKL09b,3,34,5,34,0,4,dong hoon lee 0002|je hong park|jae woo han,security analysis of a variant of self-shrinking generator.,2008,2013849,journals/ieicet/LeePH08,3,34,5,34,0,2,0.0,0.0,1,1,1,1,0,4,0,0,3,3,0,0.0
100,conf/snpd/NaseerYA08,conf/esws/BaumgartnerFG07,False,2,sheraz naseer|muhammad younus|attiq ahmed,vulnerabilities exposing ieee 802.16e networks to dos attacks: a survey.,2008,714460,conf/snpd/NaseerYA08,1,0,42,0,42,1,robert baumgartner|oliver frölich|georg gottlob,the lixto systems applications in business intelligence and semantic web.,2007,222613,conf/esws/BaumgartnerFG07,1,0,2167,0,2167,3,0.0,0.0,1,1,0,1,0,1,0,0,3,3,0,0.0
101,conf/ismvl/ShirahamaH08,conf/fpga/HallschmidW01,False,1,hirokatsu shirahama|takahiro hanyu,design of high-performance quaternary adders based on output-generator sharing.,2008,517812,conf/ismvl/ShirahamaH08,1,0,43,0,43,3,peter hallschmid|steven j. e. wilton,detailed routing architectures for embedded programmable logic ip cores.,2001,250142,conf/fpga/HallschmidW01,1,0,43,0,43,3,0.0,0.0,7,1,1,1,0,7,0,0,2,2,0,0.0
102,journals/pe/NebatS06,conf/wiopt/NebatB06,True,7,yoav nebat|moshe sidi,parallel downloads for streaming applications - a resequencing analysis.,2006,2178312,journals/pe/NebatS06,3,35,5,35,5,1,yoav nebat|sumit bhardwaj,on the capacity of random wireless networks under fixed multipath fading.,2006,775374,conf/wiopt/NebatB06,1,0,2168,0,2168,2,0.0,0.3333333333333333,0,0,0,0,1,1,0,1,2,2,0,0.0
103,conf/cdc/WangW09,journals/twc/WangPWSC08,False,7,wei wang 0016|changyun wen,a new approach to design robust backstepping controller for mimo nonlinear systems with input unmodeled dynamics.,2009,882578,conf/cdc/WangW09,1,0,44,0,44,3,honggang wang|dongming peng|wei wang 0015|hamid sharif|hsiao-hwa chen,cross-layer routing optimization in multirate wireless sensor networks for distributed sourcecoding based applications.,2008,2353728,journals/twc/WangPWSC08,3,162,5,162,5,2,0.0,0.0,1,0,0,0,0,6,1,0,2,5,3,0.03571428571428571
104,conf/esem/RuheW08,journals/heuristics/AffenzellerW04,False,8,melanie ruhe|stefan wagner,using the prodflow(tm) approach to address the myth of productivity in r&d organizations.,2008,836072,conf/esem/RuheW08,3,0,45,0,45,3,michael affenzeller|stefan wagner 0002,sasegasa: a new generic parallel evolutionary algorithm for achieving highest quality results.,2004,1996874,journals/heuristics/AffenzellerW04,3,179,45,179,45,2,0.0,0.0,4,0,1,1,0,5,0,0,2,2,0,0.0
105,conf/icwe/HoubenPSCSW06,conf/europar/KoschSHB01,True,5,geert-jan houben|oscar pastor|daniel schwabe|óscar corcho|pedro sampaio|andreas wombacher,"preface to smiwep-mates'06: workshop held in conjunction with the 6th international conference on web engineering (icwe2006) palo alto, california, usa. july 10th, 2006.",2006,436122,conf/icwe/HoubenPSCSW06,1,0,46,0,46,3,harald kosch|pedro r. falcone sampaio|abdelkader hameurlain|lionel brunie,"topic 05: parallel and distributed databases, data mining and knowledge discovery.",2001,230121,conf/europar/KoschSHB01,1,0,335,0,335,1,0.0,0.0,5,1,0,1,0,87,0,0,6,4,2,0.0
106,conf/icra/AraiSFII99,conf/ictai/ReynoldsP04,False,3,fumihito arai|tomohiko sugiyama|toshio fukuda|hitoshi iwata|kouichi itoigawa,micro tri-axial force sensor for 3d bio-micromanipulation.,1999,414359,conf/icra/AraiSFII99,1,0,47,0,47,2,robert g. reynolds|bin peng,cultural algorithms: modeling of how cultures learn to solve problems.,2004,433778,conf/ictai/ReynoldsP04,1,0,345,0,345,1,0.0,0.0,5,1,0,1,0,12,0,0,5,2,3,0.0
107,conf/dac/UrardPGMLYG05,conf/eurodac/MichelLSDC94,True,8,pascal urard|l. paumier|p. georgelin|t. michel|v. lebars|e. yeo|b. gupta,a 135mbps dvb-s2 compliant codec based on 64800-bit ldpc and bch codes (isscc paper 24.3).,2005,157881,conf/dac/UrardPGMLYG05,1,0,48,0,48,4,t. michel|régis leveugle|gabriele saucier|r. doucet|p. chapier,taking advantage of asics to improve dependability with very low overheads.,1994,226813,conf/eurodac/MichelLSDC94,1,0,48,0,48,2,0.0,0.09090909090909091,11,1,1,1,0,15,0,0,7,5,2,0.0
108,conf/itcc/ChoudhuryCB01,journals/chinaf/GuoZ08,False,6,sankhayan choudhury|nabendu chaki|swapan bhattacharya,graph object oriented model and query language: a semi-structured approach.,2001,535420,conf/itcc/ChoudhuryCB01,3,0,49,0,49,2,yongliang guo|shihua zhu,non-coherent space-time code based on full diversity space-time block coding.,2008,2360528,journals/chinaf/GuoZ08,3,44,5,44,5,2,0.0,0.0,7,0,0,1,0,2,0,0,3,2,1,0.0
109,journals/ieicet/NishiharaMF09,journals/emisa/Wendorff96,False,3,tasuku nishihara|takeshi matsumoto|masahiro fujita,word-level equivalence checking in bit-level accuracy by synthesizing designs onto identical datapath.,2009,2015157,journals/ieicet/NishiharaMF09,3,34,5,34,5,2,peter wendorff,implementierung einer anwendungsspezifischen formalen beschreibungssprache durch einen application-framework.,1996,1971315,journals/emisa/Wendorff96,3,613,5,613,5,1,0.0,0.0,13,0,1,1,0,7,0,0,3,1,2,0.0
110,conf/p2p/HughesWL07,conf/ftdcs/HughesWC04,True,1,danny hughes|james walkerdine|kevin lee,the effect of viral media on business usage of p2p.,2007,616200,conf/p2p/HughesWL07,1,0,50,0,50,1,daniel hughes|ian warren|geoff coulson,improving qos for peer-to-peer applications through adaptation.,2004,258328,conf/ftdcs/HughesWC04,1,0,1230,0,1230,3,0.0,0.0,3,1,0,1,0,12,0,0,3,3,0,0.0
111,journals/cluster/XieQ08,conf/issre/XieN05,False,3,tao xie 0004|xiao qin,stochastic scheduling for multiclass applications with availability requirements in heterogeneous clusters.,2008,1878880,journals/cluster/XieQ08,3,36,5,36,5,3,tao xie|david notkin,automatically identifying special and common unit tests for object-oriented programs.,2005,528275,conf/issre/XieN05,1,0,2039,0,2039,1,0.0,0.0,3,0,0,0,0,22,1,0,2,2,0,0.05
112,conf/icra/FuchsBGBKLGSPKBSWH09,conf/se/0002H10,False,5,matthias fuchs|christoph borst|paolo robuffo giordano|andreas baumann|erich krämer|jörg langwald|robin gruber|nikolaus seitz|georg plank|klaus kunze|robert burger|florian schmidt|thomas wimböck|gerd hirzinger,rollin' justin - design considerations and realization of a mobile platform for a humanoid upper body.,2009,423660,conf/icra/FuchsBGBKLGSPKBSWH09,1,0,5,0,5,1,florian schmidt 0002|nico hartmann,funktionaler black-box-softwaretest für aktive kamera-basierte fahrerassistenzsysteme im automotive umfeld.,2010,678746,conf/se/0002H10,1,0,5,0,5,3,0.0,0.0,1,1,1,1,0,5,0,0,14,2,12,0.0
113,journals/iandc/Lv06,conf/icics/Lu07,True,3,jiqiang lv,on two des implementations secure against differential power analysis in smart-cards.,2006,2001624,journals/iandc/Lv06,3,37,5,37,5,1,jiqiang lu,attacking reduced-round versions of the sms4 block cipher in the chinese wapi standard.,2007,368955,conf/icics/Lu07,1,0,1166,0,1166,4,0.0,0.0,1,0,0,0,0,2,1,0,1,1,0,0.045454545454545456
114,conf/lcn/ZhangFB05,conf/sara/ZhangSH02,False,1,jun zhang|zuyuan fang|brahim bensaou,adaptive power control algorithm for ad hoc networkswith short and long term packet correlations.,2005,565867,conf/lcn/ZhangFB05,1,0,51,0,51,3,jun zhang 0002|adrian silvescu|vasant honavar,ontology-driven induction of decision trees at multiple levels of abstraction.,2002,670108,conf/sara/ZhangSH02,1,0,51,0,51,3,0.0,0.0,3,1,1,1,0,19,0,0,3,3,0,0.0
